GZ1_OBJID,DR10_RELEASE,DR10_BRICKID,DR10_OBJID,LABEL
587739811026043096,10000,462977,3650,CLOCKWISE
587739811026043138,10000,464298,3875,CLOCKWISE
587739811026960615,10000,460335,1841,ANTICLOCKWISE
587739811027091624,10000,460336,2264,CLOCKWISE
587739811028140206,10000,456353,3946,CLOCKWISE
587739811029188815,10000,452347,2842,ANTICLOCKWISE
587739811029385479,10000,451006,1758,CLOCKWISE
587739811030630596,10000,446977,1107,ANTICLOCKWISE
587739811030630649,10000,446977,3377,CLOCKWISE
587739811031351594,10000,444277,3273,ANTICLOCKWISE
587739811032727794,10000,437485,1754,CLOCKWISE
587739811032858816,10000,437486,2001,ANTICLOCKWISE
587739811033186520,10000,436122,3798,CLOCKWISE
587739811035414681,10000,425141,5042,CLOCKWISE
587739811035480508,10000,425141,12474,ANTICLOCKWISE
587739811036332419,10000,420995,92,CLOCKWISE
587739811037184378,10000,416830,5701,CLOCKWISE
587739811037315549,10000,416832,444,ANTICLOCKWISE
587739811037774286,10000,414048,2007,CLOCKWISE
587739811038888566,10000,407061,2805,CLOCKWISE
587739811559047308,10000,476040,965,ANTICLOCKWISE
587739811560161431,10000,473451,3042,ANTICLOCKWISE
587739811561078930,10000,470851,2071,CLOCKWISE
587739811561210012,10000,470852,3657,ANTICLOCKWISE
587739811561472186,10000,469546,981,CLOCKWISE
587739811561996455,10000,468239,4567,CLOCKWISE
587739811564749031,10000,459015,1768,ANTICLOCKWISE
587739811567239271,10000,449670,3400,ANTICLOCKWISE
587739811568943396,10000,442927,2768,ANTICLOCKWISE
587739811569008830,10000,442927,4336,ANTICLOCKWISE
587739811569271059,10000,441571,2266,ANTICLOCKWISE
587739811569598742,10000,440213,4386,CLOCKWISE
587739811570254194,10000,436125,1293,ANTICLOCKWISE
587739811570385173,10000,436126,871,ANTICLOCKWISE
587739811570778430,10000,434761,559,ANTICLOCKWISE
587739811570909491,10000,434762,1921,ANTICLOCKWISE
587739811571368322,10000,432022,4874,ANTICLOCKWISE
587739811571892524,10000,429275,2863,ANTICLOCKWISE
587739811572285834,10000,427901,280,ANTICLOCKWISE
587739811572285885,10000,427901,1597,CLOCKWISE
587739811572482239,10000,426523,6872,ANTICLOCKWISE
587739811572810257,10000,425146,1371,ANTICLOCKWISE
587739811573923953,10000,419612,3552,CLOCKWISE
587739811574579427,10000,415442,4323,CLOCKWISE
587739812095328419,10000,478622,3811,ANTICLOCKWISE
587739812096114828,10000,477336,3919,ANTICLOCKWISE
587739812096180393,10000,477337,2652,CLOCKWISE
587739812098146451,10000,472158,4080,ANTICLOCKWISE
587739814239731959,10000,457716,4361,CLOCKWISE
587739814240256293,10000,456388,2628,CLOCKWISE
587739814241763497,10000,448352,631,ANTICLOCKWISE
587739814242222248,10000,445655,4041,CLOCKWISE
587739814242681074,10000,444305,2077,CLOCKWISE
587739814243205254,10000,440233,3771,CLOCKWISE
587739814244647101,10000,432039,4023,CLOCKWISE
587739814245171546,10000,429292,1345,ANTICLOCKWISE
587739814245236970,10000,429292,3797,ANTICLOCKWISE
587739814246023274,10000,423779,1355,ANTICLOCKWISE
587739814246547960,10000,421012,2232,ANTICLOCKWISE
587739814777061417,10000,457721,589,ANTICLOCKWISE
587739814777323626,10000,456390,4017,CLOCKWISE
587739814778241163,10000,452383,3599,ANTICLOCKWISE
587739814779617662,10000,444306,4527,ANTICLOCKWISE
587739814780010643,10000,442952,6601,ANTICLOCKWISE
587739814780076290,10000,442953,2243,CLOCKWISE
587739814780469486,10000,440237,2615,CLOCKWISE
587739814781452645,10000,434783,318,CLOCKWISE
587739814782632324,10000,427919,6045,ANTICLOCKWISE
587739814783221806,10000,423782,4404,CLOCKWISE
587739815313211557,10000,464346,383,CLOCKWISE
587739815313277164,10000,464346,4356,CLOCKWISE
587739815313277169,10000,464347,88,CLOCKWISE
587739815313932538,10000,460381,3516,ANTICLOCKWISE
587739815313932541,10000,460381,3760,ANTICLOCKWISE
587739815315702065,10000,451046,3852,CLOCKWISE
587739815317209187,10000,442956,2708,CLOCKWISE
587739815317274829,10000,442957,1832,ANTICLOCKWISE
587739815317471378,10000,441599,3759,ANTICLOCKWISE
587739815318061399,10000,438881,3956,CLOCKWISE
587739815319699805,10000,429300,2846,ANTICLOCKWISE
587739815320158687,10000,426547,1984,ANTICLOCKWISE
587739815850082476,10000,466982,2580,ANTICLOCKWISE
587739815850868970,10000,461709,598,ANTICLOCKWISE
587739815851458816,10000,459059,1220,CLOCKWISE
587739815852507362,10000,453730,1164,ANTICLOCKWISE
587739815852704121,10000,452391,1775,ANTICLOCKWISE
587739815853883530,10000,447018,2004,CLOCKWISE
587739815855849717,10000,434789,3642,CLOCKWISE
587739826589139025,10000,465583,1389,CLOCKWISE
587739827125289098,10000,469518,758,CLOCKWISE
587739827126337753,10000,468217,299,ANTICLOCKWISE
587739827127189611,10000,464274,5352,ANTICLOCKWISE
587739827127648437,10000,462958,2118,CLOCKWISE
587739827130532047,10000,455005,4233,ANTICLOCKWISE
587739827132629289,10000,446961,2851,CLOCKWISE
587739827133677861,10000,444264,3398,CLOCKWISE
587739827134202024,10000,441553,540,ANTICLOCKWISE
587739827137610078,10000,427886,5124,CLOCKWISE
587739827138396411,10000,423751,1198,ANTICLOCKWISE
587739827140428052,10000,414038,3637,CLOCKWISE
587739827140559064,10000,414039,2925,ANTICLOCKWISE
587739827660652720,10000,474723,1569,CLOCKWISE
587739827661897834,10000,472130,2658,CLOCKWISE
587739827662356618,10000,472134,3721,CLOCKWISE
587739827662553237,10000,470831,744,CLOCKWISE
587739827662946405,10000,470834,2689,ANTICLOCKWISE
587739827665109152,10000,464284,3695,CLOCKWISE
587739827665240120,10000,464286,469,CLOCKWISE
587739827667009662,10000,459001,4777,CLOCKWISE
587739827669434625,10000,449657,164,ANTICLOCKWISE
587739827669631195,10000,449658,4133,ANTICLOCKWISE
587739827669958909,10000,448314,3246,CLOCKWISE
587739827670024359,10000,448315,818,ANTICLOCKWISE
587739827670417674,10000,446970,1894,CLOCKWISE
587739827670876406,10000,444267,4609,CLOCKWISE
587739827670876416,10000,444268,96,CLOCKWISE
587739827674480663,10000,429264,5919,CLOCKWISE
587739827674743007,10000,427889,396,CLOCKWISE
587739827674808613,10000,427890,270,ANTICLOCKWISE
587739827674939712,10000,427890,4344,ANTICLOCKWISE
587739827675857012,10000,422372,3323,ANTICLOCKWISE
587739827676053852,10000,422373,6270,ANTICLOCKWISE
587739827676184935,10000,420988,2928,CLOCKWISE
587739827678478745,10000,409855,3140,CLOCKWISE
587739827678740896,10000,408457,1572,ANTICLOCKWISE
587739828197589069,10000,477316,1287,CLOCKWISE
587739828202897524,10000,464293,751,CLOCKWISE
587739828203749629,10000,461656,5341,CLOCKWISE
587739828204142704,10000,460333,41,ANTICLOCKWISE
587739828204535968,10000,459007,5279,CLOCKWISE
587739828205387973,10000,456352,776,ANTICLOCKWISE
587739828205912221,10000,453682,2159,CLOCKWISE
587739828206436470,10000,452345,3712,ANTICLOCKWISE
587739828211024039,10000,432013,6700,CLOCKWISE
587739828211024152,10000,433387,477,CLOCKWISE
587739828211220748,10000,432015,7113,CLOCKWISE
587739828211351741,10000,430642,82,ANTICLOCKWISE
587739828211941483,10000,429270,3565,ANTICLOCKWISE
587739828212858950,10000,423758,3667,ANTICLOCKWISE
587739828212859299,10000,423758,10026,CLOCKWISE
587739828213055835,10000,423760,3281,CLOCKWISE
587739828213121240,10000,423760,7431,CLOCKWISE
587739828213317870,10000,422377,3771,CLOCKWISE
587739828215480562,10000,411255,5252,ANTICLOCKWISE
587739828215939562,10000,408460,5904,CLOCKWISE
587739828734722229,10000,478612,1622,ANTICLOCKWISE
587739828738916407,10000,468235,2734,ANTICLOCKWISE
587739828738916491,10000,468235,937,CLOCKWISE
587739828739113119,10000,468237,914,CLOCKWISE
587739828740554922,10000,462979,4174,ANTICLOCKWISE
587739828740817086,10000,462982,1710,ANTICLOCKWISE
587739828741079138,10000,461661,2344,CLOCKWISE
587739828744356072,10000,449668,538,ANTICLOCKWISE
587739828744552584,10000,448322,4113,ANTICLOCKWISE
587739828744814725,10000,448325,3311,ANTICLOCKWISE
587739828745339075,10000,445630,483,CLOCKWISE
587739828745666766,10000,444278,1041,ANTICLOCKWISE
587739828746387574,10000,441568,4457,ANTICLOCKWISE
587739828746584088,10000,441570,1489,ANTICLOCKWISE
587739829272576127,10000,478621,57,CLOCKWISE
587739829275197573,10000,472155,3406,ANTICLOCKWISE
587739829279391834,10000,459018,1936,ANTICLOCKWISE
587739829280702608,10000,453692,635,CLOCKWISE
587739843769335999,10000,454961,851,ANTICLOCKWISE
587739843769532573,10000,454963,124,ANTICLOCKWISE
587739843769991288,10000,453628,104,CLOCKWISE
587739843770974279,10000,450953,150,CLOCKWISE
587739843771170933,10000,452297,3721,ANTICLOCKWISE
587739843772350599,10000,448274,633,ANTICLOCKWISE
587739843774120204,10000,442878,94,ANTICLOCKWISE
587739843774251209,10000,442879,1740,ANTICLOCKWISE
587739843775103119,10000,440166,3519,ANTICLOCKWISE
587739843775168705,10000,440167,4822,ANTICLOCKWISE
587739843775365291,10000,438806,3787,ANTICLOCKWISE
587739843775430919,10000,438807,1697,CLOCKWISE
587739843775561932,10000,438808,3368,ANTICLOCKWISE
587739843777396858,10000,431980,5512,CLOCKWISE
587739843779363131,10000,425108,5271,ANTICLOCKWISE
587739844310073520,10000,448282,342,CLOCKWISE
587739844310728777,10000,446938,4496,CLOCKWISE
587739844311253217,10000,444237,2497,CLOCKWISE
587739844312432757,10000,440171,796,CLOCKWISE
587739844312432856,10000,440171,3260,CLOCKWISE
587739844316299569,10000,426490,4834,ANTICLOCKWISE
587739844317479163,10000,422352,4555,ANTICLOCKWISE
587739844317741307,10000,420968,1770,ANTICLOCKWISE
587739844319772995,10000,412630,3020,ANTICLOCKWISE
587739844320166331,10000,411236,2136,CLOCKWISE
587739844321608148,10000,404237,4432,CLOCKWISE
587739844321870118,10000,402833,738,CLOCKWISE
587739844322328965,10000,400020,2901,CLOCKWISE
587739844844519522,10000,456310,76,ANTICLOCKWISE
587739844844650648,10000,456311,2972,CLOCKWISE
587739844846289076,10000,452311,482,ANTICLOCKWISE
587739844846616704,10000,450971,1064,CLOCKWISE
587739844847009928,10000,449629,4126,ANTICLOCKWISE
587739844849762423,10000,441536,6136,ANTICLOCKWISE
587739844849762601,10000,441537,300,CLOCKWISE
587739844850221116,10000,440180,2094,CLOCKWISE
587739844850549118,10000,438820,2104,CLOCKWISE
587739844850614454,10000,438820,3560,ANTICLOCKWISE
587739844850942150,10000,437458,5247,CLOCKWISE
587739844851007723,10000,437459,3763,CLOCKWISE
587739844851138784,10000,436093,4310,ANTICLOCKWISE
587739844852252941,10000,433364,1543,CLOCKWISE
587739844852384030,10000,431992,2695,CLOCKWISE
587739844852711717,10000,430621,469,CLOCKWISE
587739844853432589,10000,427872,2720,ANTICLOCKWISE
587739844854219006,10000,423736,3544,ANTICLOCKWISE
587739844854546610,10000,423739,4295,CLOCKWISE
587739844854677803,10000,422356,1084,ANTICLOCKWISE
587739844854743117,10000,422356,4550,ANTICLOCKWISE
587739844854939655,10000,420971,3011,CLOCKWISE
587739844855464238,10000,419587,3471,ANTICLOCKWISE
587739844855791884,10000,418199,4395,CLOCKWISE
587739844856906028,10000,414030,71,CLOCKWISE
587739844857889108,10000,408444,2337,CLOCKWISE
587739844860051935,10000,398617,5861,ANTICLOCKWISE
587739844860641342,10000,395797,6748,CLOCKWISE
587739844860641738,10000,395797,6276,CLOCKWISE
587739844860772850,10000,395799,1445,CLOCKWISE
587739845380014221,10000,462941,1546,ANTICLOCKWISE
587739845380079813,10000,461618,1859,CLOCKWISE
587739845380735105,10000,460297,2167,CLOCKWISE
587739845380800734,10000,460298,136,CLOCKWISE
587739845381390438,10000,458973,5113,ANTICLOCKWISE
587739845382373609,10000,456319,3930,CLOCKWISE
587739845384470693,10000,450980,662,ANTICLOCKWISE
587739845386109162,10000,445603,876,ANTICLOCKWISE
587739845386764585,10000,442897,1946,ANTICLOCKWISE
587739845386961061,10000,442898,3339,ANTICLOCKWISE
587739845386961123,10000,442898,4975,CLOCKWISE
587739845387354312,10000,441543,2316,ANTICLOCKWISE
587739845387485357,10000,440183,3502,CLOCKWISE
587739845387550858,10000,440184,3207,CLOCKWISE
587739845388861737,10000,436102,344,ANTICLOCKWISE
587739845389910347,10000,430624,1268,ANTICLOCKWISE
587739845390106842,10000,430625,2878,ANTICLOCKWISE
587739845390565604,10000,429252,3976,ANTICLOCKWISE
587739845391024516,10000,426500,3487,CLOCKWISE
587739845391941975,10000,423745,644,ANTICLOCKWISE
587739845392531830,10000,419590,726,CLOCKWISE
587739845392924929,10000,419593,897,ANTICLOCKWISE
587739845393383836,10000,416814,4539,ANTICLOCKWISE
587739845393449192,10000,416814,5035,CLOCKWISE
587739845393776961,10000,415425,179,ANTICLOCKWISE
587739845394170248,10000,414034,1206,CLOCKWISE
587739845394497758,10000,412639,6963,CLOCKWISE
587739845394760078,10000,411244,3709,ANTICLOCKWISE
587739845394956404,10000,409847,3092,CLOCKWISE
587739845396070982,10000,404245,767,CLOCKWISE
587739845396791938,10000,401436,6314,ANTICLOCKWISE
587739845916360840,10000,464257,3139,CLOCKWISE
587739845916491877,10000,465577,2612,CLOCKWISE
587739845916885097,10000,464262,1124,CLOCKWISE
587739845919113364,10000,458982,873,ANTICLOCKWISE
587739845919834315,10000,457657,5419,CLOCKWISE
587739845923766424,10000,444255,2564,CLOCKWISE
587739845926387920,10000,434739,819,CLOCKWISE
587739845926650112,10000,433370,4462,ANTICLOCKWISE
587739845929992486,10000,419595,8686,ANTICLOCKWISE
587739845930057735,10000,419595,12024,ANTICLOCKWISE
587739845930058143,10000,419596,3095,ANTICLOCKWISE
587739848613167488,10000,516149,2422,CLOCKWISE
587739848613495319,10000,512548,2389,ANTICLOCKWISE
587739848613560375,10000,511341,2060,ANTICLOCKWISE
587739848613560989,10000,511342,675,ANTICLOCKWISE
587739848614412881,10000,502794,5076,CLOCKWISE
587739848615133801,10000,495342,1278,CLOCKWISE
587739849150759600,10000,508918,3945,CLOCKWISE
587739849150890615,10000,507700,4308,CLOCKWISE
587739849150956055,10000,507700,3748,ANTICLOCKWISE
587739849151152584,10000,505255,1182,CLOCKWISE
587739849687171737,10000,514957,2119,CLOCKWISE
587739849688154151,10000,505256,6446,ANTICLOCKWISE
587739849688220029,10000,504028,5131,ANTICLOCKWISE
587739862037561872,10000,511349,186,CLOCKWISE
587739862574104682,10000,514962,1544,CLOCKWISE
587739862574301767,10000,512557,4944,ANTICLOCKWISE
587739862574366802,10000,512557,3922,ANTICLOCKWISE
587739862574564076,10000,510140,3239,ANTICLOCKWISE
587739863111172756,10000,513763,2982,ANTICLOCKWISE
587739863111172791,10000,513763,3844,CLOCKWISE
587739863111303683,10000,512559,3302,ANTICLOCKWISE
587739863111369309,10000,511352,4577,ANTICLOCKWISE
587739863111893083,10000,506488,2093,CLOCKWISE
587741386735288858,10000,413557,1644,CLOCKWISE
587741386735682022,10000,414955,3347,CLOCKWISE
587741386736206254,10000,419136,3071,CLOCKWISE
587741386736271622,10000,419137,2483,ANTICLOCKWISE
587741386739155217,10000,435710,4590,ANTICLOCKWISE
587741387270980311,10000,407951,2523,CLOCKWISE
587741387271045877,10000,407951,5501,ANTICLOCKWISE
587741387272684136,10000,419132,3639,CLOCKWISE
587741387274256547,10000,428829,748,CLOCKWISE
587741387274256792,10000,427451,1790,ANTICLOCKWISE
587741387275829553,10000,437075,3135,CLOCKWISE
587741387275895186,10000,437076,1945,CLOCKWISE
587741387808834066,10000,414949,2127,ANTICLOCKWISE
587741387809948178,10000,423296,6308,CLOCKWISE
587741387810210271,10000,424682,516,CLOCKWISE
587741387810799707,10000,427447,5981,CLOCKWISE
587741387810865503,10000,428826,538,ANTICLOCKWISE
587741387812372919,10000,437072,3637,ANTICLOCKWISE
587741387812438291,10000,437072,3240,CLOCKWISE
587741389966278808,10000,484851,3468,ANTICLOCKWISE
587741390492336456,10000,439814,3802,ANTICLOCKWISE
587741390493450571,10000,445257,1210,CLOCKWISE
587741390494040332,10000,447964,665,ANTICLOCKWISE
587741390494630168,10000,452004,7841,CLOCKWISE
587741390494695709,10000,452005,1624,ANTICLOCKWISE
587741390494695745,10000,452005,3576,ANTICLOCKWISE
587741390495088828,10000,453349,3905,ANTICLOCKWISE
587741390496923831,10000,462686,700,CLOCKWISE
587741390497841370,10000,466651,3920,ANTICLOCKWISE
587741390499020916,10000,471902,3872,CLOCKWISE
587741390500331704,10000,477111,4369,ANTICLOCKWISE
587741391028617585,10000,438445,4940,ANTICLOCKWISE
587741391030190319,10000,446607,2616,CLOCKWISE
587741391032025363,10000,456025,1892,CLOCKWISE
587741391034319028,10000,466647,3210,ANTICLOCKWISE
587741391035695167,10000,473203,5339,ANTICLOCKWISE
587741391036022948,10000,474507,2773,ANTICLOCKWISE
587741391036153949,10000,474509,1452,ANTICLOCKWISE
587741391036481762,10000,475810,2077,ANTICLOCKWISE
587741391039103105,10000,486118,471,ANTICLOCKWISE
587741391039234255,10000,486119,1394,CLOCKWISE
587741391039692814,10000,487395,864,CLOCKWISE
587741391567192427,10000,449304,4850,ANTICLOCKWISE
587741391567257849,10000,449305,1433,CLOCKWISE
587741391568240914,10000,454682,5453,ANTICLOCKWISE
587741391569879271,10000,462678,1988,CLOCKWISE
587741391571255552,10000,469273,2088,ANTICLOCKWISE
587741391571910855,10000,471894,2641,CLOCKWISE
587741391572566210,10000,475802,3699,ANTICLOCKWISE
587741391574270102,10000,480983,1346,ANTICLOCKWISE
587741391575711865,10000,487387,385,CLOCKWISE
587741391575711896,10000,487387,674,ANTICLOCKWISE
587741392103014441,10000,445246,606,ANTICLOCKWISE
587741392103080115,10000,446599,1652,CLOCKWISE
587741392106029277,10000,461347,1631,ANTICLOCKWISE
587741392108585082,10000,473195,2790,ANTICLOCKWISE
587741392108912788,10000,474499,93,ANTICLOCKWISE
587741392109764756,10000,478393,1273,CLOCKWISE
587741392110551161,10000,480977,2531,ANTICLOCKWISE
587741392112648450,10000,488656,4819,CLOCKWISE
587741392112713868,10000,489923,1736,CLOCKWISE
587741392370598098,10000,441167,1509,ANTICLOCKWISE
587741392643752086,10000,466635,6462,ANTICLOCKWISE
587741392644341899,10000,470575,4145,ANTICLOCKWISE
587741392644735135,10000,471885,1890,CLOCKWISE
587741392646766704,10000,480971,2891,ANTICLOCKWISE
587741392646766761,10000,480971,4353,ANTICLOCKWISE
587741392647618682,10000,484822,3989,CLOCKWISE
587741392648798418,10000,488649,4596,CLOCKWISE
587741392649126041,10000,489918,4010,CLOCKWISE
587741392650109131,10000,493708,1917,ANTICLOCKWISE
587741420030460071,10000,457366,2716,ANTICLOCKWISE
587741420031508628,10000,462687,3526,ANTICLOCKWISE
587741420559925358,10000,419137,5527,CLOCKWISE
587741420560449890,10000,421918,6036,ANTICLOCKWISE
587741420561826057,10000,428837,919,CLOCKWISE
587741420562874806,10000,435711,4484,CLOCKWISE
587741420563988788,10000,442537,3194,CLOCKWISE
587741420564906022,10000,446610,1548,ANTICLOCKWISE
587741420566544550,10000,454689,3358,CLOCKWISE
587741420567265379,10000,458696,782,CLOCKWISE
587741420567462003,10000,460027,1593,ANTICLOCKWISE
587741420568641719,10000,465329,1419,CLOCKWISE
587741421095747989,10000,413556,3822,CLOCKWISE
587741421096862064,10000,420526,6005,CLOCKWISE
587741421097058595,10000,421915,3975,ANTICLOCKWISE
587741421097189648,10000,423302,1098,ANTICLOCKWISE
587741421098500127,10000,431587,284,ANTICLOCKWISE
587741421098828062,10000,432963,828,CLOCKWISE
587741421099024781,10000,434336,1634,CLOCKWISE
587741421100466472,10000,442533,3322,ANTICLOCKWISE
587741421100597583,10000,442534,6603,CLOCKWISE
587741421101711611,10000,447958,3754,CLOCKWISE
587741421102563593,10000,453342,5125,ANTICLOCKWISE
587741421105905783,10000,469275,32,ANTICLOCKWISE
587741421632291207,10000,413553,1200,CLOCKWISE
587741421632291234,10000,413553,169,ANTICLOCKWISE
587741421632356666,10000,413554,1244,CLOCKWISE
587741421633273937,10000,420522,2052,ANTICLOCKWISE
587741421634388352,10000,427448,1021,ANTICLOCKWISE
587741421634781512,10000,428829,1394,CLOCKWISE
587741421637599497,10000,445247,3860,ANTICLOCKWISE
587741421638189305,10000,447954,1270,ANTICLOCKWISE
587741421639041202,10000,453338,2063,CLOCKWISE
587741421639434413,10000,454680,9423,CLOCKWISE
587741421639631022,10000,456019,296,CLOCKWISE
587741421640417288,10000,460019,1432,ANTICLOCKWISE
587741421640482973,10000,460020,684,CLOCKWISE
